trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1501,False,"{'a': 0.001, 'e': 0.22290714151618238}",25,17,15.633237188426234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.001, 'e': 0.22268434579109508}",25,2,-5.085687126123239,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
1503,False,"{'a': 0.001, 'e': 0.22246177275037207}",25,3,18.342875921140344,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1504,False,"{'a': 0.001, 'e': 0.2222394221714404}",25,8,-28.324179121092246,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1505,False,"{'a': 0.001, 'e': 0.22201729383194937}",25,0,-22.72442261543379,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1506,False,"{'a': 0.001, 'e': 0.22179538750977074}",30,0,-48.82180164915619,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
1507,False,"{'a': 0.001, 'e': 0.22157370298299803}",25,13,16.96745476820695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.001, 'e': 0.22135224002994683}",30,11,21.79564596228712,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1509,False,"{'a': 0.001, 'e': 0.22113099842915407}",25,17,11.897822637913064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.001, 'e': 0.2209099779593782}",20,13,13.304332504826451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.001, 'e': 0.22068917839959865}",25,16,-16.98310334953532,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1512,False,"{'a': 0.001, 'e': 0.22046859952901593}",25,18,1.503545537880349,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.001, 'e': 0.22024824112705108}",20,10,-34.003325125382254,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
1514,False,"{'a': 0.001, 'e': 0.22002810297334574}",25,0,-91.12928899809904,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",1
1515,False,"{'a': 0.001, 'e': 0.21980818484776168}",20,4,24.493168526443394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.001, 'e': 0.21958848653038082}",25,11,14.816709274582314,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'a': 0.001, 'e': 0.21936900780150476}",25,14,19.66729930649562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.001, 'e': 0.2191497484416548}",30,0,14.016631377264588,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1519,False,"{'a': 0.001, 'e': 0.2189307082315715}",25,11,22.033217983774353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.001, 'e': 0.21871188695221475}",30,17,-18.67578959321509,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1521,False,"{'a': 0.001, 'e': 0.21849328438476312}",25,3,38.83813463564243,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.001, 'e': 0.21827490031061414}",25,12,25.120848208036684,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.001, 'e': 0.2180567345113836}",20,5,24.06669094997503,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.001, 'e': 0.21783878676890578}",25,2,1.7404356414573228,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
1525,False,"{'a': 0.001, 'e': 0.21762105686523284}",25,11,-56.4217660737395,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
1526,False,"{'a': 0.001, 'e': 0.21740354458263497}",25,10,14.186051437563172,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.001, 'e': 0.21718624970359973}",30,13,21.357585060431205,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.001, 'e': 0.21696917201083235}",20,9,-1.7644333422717695,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1529,False,"{'a': 0.001, 'e': 0.216752311287255}",25,12,1.7754111175914788,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1530,False,"{'a': 0.001, 'e': 0.21653566731600707}",30,13,35.02603036733216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.001, 'e': 0.21631923988044444}",20,10,19.508167982160245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.001, 'e': 0.21610302876413975}",30,20,8.212727851538881,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1533,False,"{'a': 0.001, 'e': 0.2158870337508818}",20,16,9.418549414306781,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.001, 'e': 0.21567125462467565}",20,9,-26.457906492539173,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1535,False,"{'a': 0.001, 'e': 0.21545569116974203}",20,4,-3.679396903052611,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1536,False,"{'a': 0.001, 'e': 0.21524034317051757}",20,0,5.556152501945418,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1537,False,"{'a': 0.001, 'e': 0.21502521041165426}",20,12,17.798049767075685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.001, 'e': 0.2148102926780192}",20,12,-5.5125016366311375,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1539,False,"{'a': 0.001, 'e': 0.21459558975469478}",20,6,-28.49559195350177,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1540,False,"{'a': 0.001, 'e': 0.21438110142697794}",20,16,8.27663094976108,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.001, 'e': 0.21416682748038046}",25,16,16.6635646933414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.001, 'e': 0.21395276770062824}",25,20,6.7883206134016225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.001, 'e': 0.2137389218736616}",25,15,15.879598884510248,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.001, 'e': 0.2135252897856346}",20,16,5.100484812486057,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.001, 'e': 0.21331187122291523}",30,0,-5.139410623917373,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1546,False,"{'a': 0.001, 'e': 0.21309866597208482}",25,14,20.394189965672673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.001, 'e': 0.21288567381993817}",25,8,-19.82464425371231,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1548,False,"{'a': 0.001, 'e': 0.21267289455348304}",20,6,17.01026970803294,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.001, 'e': 0.21246032795994024}",25,7,29.07293499164434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.001, 'e': 0.21224797382674304}",25,15,16.646365982316127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.001, 'e': 0.2120358319415374}",25,6,-18.562970112770245,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.21182390209218135}",25,18,13.664966673274693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.001, 'e': 0.2116121840667451}",30,5,23.416324906073577,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1554,False,"{'a': 0.001, 'e': 0.21140067765351048}",25,16,18.53471532910282,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.21118938264097117}",20,10,-10.716870415601132,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1556,False,"{'a': 0.001, 'e': 0.21097829881783206}",20,0,-34.365508513392996,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1557,False,"{'a': 0.001, 'e': 0.2107674259730094}",25,8,13.523085844323306,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.21055676389563024}",20,10,11.38095763425125,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.21034631237503254}",25,9,31.04777441182798,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.001, 'e': 0.21013607120076472}",30,22,15.695899117530653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.001, 'e': 0.20992604016258565}",20,5,-20.321030069129215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1562,False,"{'a': 0.001, 'e': 0.2097162190504642}",25,3,36.86651407967751,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.001, 'e': 0.20950660765457932}",20,0,13.44235490228623,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1564,False,"{'a': 0.001, 'e': 0.20929720576531952}",25,13,19.282507205223414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.001, 'e': 0.20908801317328293}",30,17,22.122818256067394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.20887902966927693}",25,14,23.41537141873418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.20867025504431805}",25,16,18.903665712335975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.001, 'e': 0.20846168908963153}",20,0,21.382015502674353,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1569,False,"{'a': 0.001, 'e': 0.20825333159665155}",30,1,47.121422861908634,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.20804518235702046}",30,0,22.022992432202827,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1571,False,"{'a': 0.001, 'e': 0.20783724116258911}",25,14,20.56633386721433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.001, 'e': 0.2076295078054162}",20,15,-34.18182630328023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1573,False,"{'a': 0.001, 'e': 0.20742198207776844}",20,9,10.79189849581959,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.001, 'e': 0.20721466377212}",25,15,18.412128013146294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.001, 'e': 0.20700755268115265}",20,0,-8.137416280167695,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1576,False,"{'a': 0.001, 'e': 0.20680064859775515}",30,19,20.12473541933865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.001, 'e': 0.20659395131502356}",25,7,24.28242447754641,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.001, 'e': 0.20638746062626045}",30,22,15.32096878255431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.001, 'e': 0.20618117632497523}",20,13,13.728592224615875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.001, 'e': 0.20597509820488344}",20,0,-28.069745866884755,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1581,False,"{'a': 0.001, 'e': 0.20576922605990708}",25,8,18.627610214595652,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.001, 'e': 0.2055635596841739}",25,13,1.6666392696945664,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1583,False,"{'a': 0.001, 'e': 0.20535809887201756}",20,0,-7.571374972920414,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1584,False,"{'a': 0.001, 'e': 0.20515284341797715}",25,9,17.664674510686844,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.001, 'e': 0.2049477931167973}",25,3,22.181265178425456,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1586,False,"{'a': 0.001, 'e': 0.20474294776342764}",25,0,34.51870036347654,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1587,False,"{'a': 0.001, 'e': 0.2045383071530228}",20,6,1.034603800065694,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1588,False,"{'a': 0.001, 'e': 0.20433387108094214}",20,0,15.121050985658899,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1589,False,"{'a': 0.001, 'e': 0.20412963934274964}",25,13,-22.343942979425492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1590,False,"{'a': 0.001, 'e': 0.20392561173421342}",25,15,-1.9890910141752158,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.001, 'e': 0.203721788051306}",30,8,16.643118057502484,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1592,False,"{'a': 0.001, 'e': 0.20351816809020354}",25,11,25.493988619369176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.001, 'e': 0.20331475164728618}",25,15,14.529152014546021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.001, 'e': 0.20311153851913738}",20,15,2.766398570774378,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.001, 'e': 0.20290852850254407}",20,8,20.608012962028628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.001, 'e': 0.2027057213944961}",20,0,28.263078394576947,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1597,False,"{'a': 0.001, 'e': 0.20250311699218648}",25,11,5.146559993954804,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1598,False,"{'a': 0.001, 'e': 0.2023007150930107}",20,6,8.316714319985797,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1599,False,"{'a': 0.001, 'e': 0.2020985154945669}",20,14,13.780008383257993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.001, 'e': 0.20189651799465538}",20,15,-3.748680671975968,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.001, 'e': 0.20169472239127875}",25,12,23.89046292132624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.001, 'e': 0.20149312848264125}",25,12,-7.7883954520410805,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1603,False,"{'a': 0.001, 'e': 0.2012917360671491}",25,10,16.803506371357837,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'a': 0.001, 'e': 0.20109054494340972}",25,0,39.43066445591762,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1605,False,"{'a': 0.001, 'e': 0.20088955491023208}",25,11,11.299549590051601,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'a': 0.001, 'e': 0.20068876576662606}",30,9,7.793903456024253,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.001, 'e': 0.20048817731180257}",20,11,14.917815576915789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.001, 'e': 0.20028778934517305}",25,8,19.79345215663552,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1609,False,"{'a': 0.001, 'e': 0.20008760166634962}",20,7,-14.489851574388025,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1610,False,"{'a': 0.001, 'e': 0.1998876140751445}",20,0,8.698014981922976,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1611,False,"{'a': 0.001, 'e': 0.19968782637157012}",25,3,-38.299621157528286,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1612,False,"{'a': 0.001, 'e': 0.19948823835583873}",20,7,-7.918280274164669,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1613,False,"{'a': 0.001, 'e': 0.19928884982836237}",25,17,-26.26493838095957,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1614,False,"{'a': 0.001, 'e': 0.1990896605897524}",20,5,-18.035185010530277,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1615,False,"{'a': 0.001, 'e': 0.19889067044081962}",20,11,16.34918508187756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.001, 'e': 0.19869187918257386}",20,3,31.118477163016106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.001, 'e': 0.19849328661622387}",20,8,10.14196618979005,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.001, 'e': 0.19829489254317698}",30,21,6.311793804203409,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.001, 'e': 0.19809669676503922}",20,3,22.9329967252497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.001, 'e': 0.19789869908361465}",20,2,9.897031401935903,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1621,False,"{'a': 0.001, 'e': 0.19770089930090573}",25,17,15.592622039326692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.001, 'e': 0.19750329721911256}",20,10,18.385133696293774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.001, 'e': 0.19730589264063308}",30,14,21.134709289324643,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.001, 'e': 0.19710868536806264}",20,6,19.726328927892016,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.001, 'e': 0.19691167520419406}",25,9,-28.341189796460494,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1626,False,"{'a': 0.001, 'e': 0.19671486195201704}",25,11,8.40107499520144,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1627,False,"{'a': 0.001, 'e': 0.19651824541471838}",20,2,19.92405785586496,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.001, 'e': 0.1963218253956815}",20,11,17.75195247292606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.001, 'e': 0.19612560169848642}",20,12,13.932895545631796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.001, 'e': 0.19592957412690934}",20,0,13.219792660188899,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1631,False,"{'a': 0.001, 'e': 0.19573374248492273}",25,2,15.413521317390597,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1632,False,"{'a': 0.001, 'e': 0.1955381065766949}",35,19,20.251254470802735,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.001, 'e': 0.19534266620658997}",20,6,22.09109766229269,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.001, 'e': 0.1951474211791675}",35,21,11.410471752746382,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.001, 'e': 0.1949523712991825}",20,8,3.672558544332142,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1636,False,"{'a': 0.001, 'e': 0.194757516371585}",35,17,29.052658959032748,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.001, 'e': 0.19456285620152014}",30,4,13.299110528668555,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
1638,False,"{'a': 0.001, 'e': 0.19436839059432767}",20,3,29.458338764500827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.001, 'e': 0.19417411935554202}",25,17,12.121518353311691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.001, 'e': 0.19398004229089189}",20,11,12.24827078890285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.001, 'e': 0.1937861592063002}",25,16,12.394775797903044,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.001, 'e': 0.1935924699078839}",30,10,-3.261839810680261,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1643,False,"{'a': 0.001, 'e': 0.19339897420195362}",20,8,13.615465699955635,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1644,False,"{'a': 0.001, 'e': 0.19320567189501364}",25,15,-23.459368354742736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1645,False,"{'a': 0.001, 'e': 0.19301256279376172}",25,11,24.883271072463568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.001, 'e': 0.1928196467050886}",25,17,-6.2615561303764125,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1647,False,"{'a': 0.001, 'e': 0.19262692343607832}",25,0,35.607145345499696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1648,False,"{'a': 0.001, 'e': 0.19243439279400748}",25,0,24.692225293262986,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1649,False,"{'a': 0.001, 'e': 0.1922420545863455}",20,16,8.950823463071275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.001, 'e': 0.19204990862075408}",20,9,0.8728878274684133,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.001, 'e': 0.19185795470508735}",20,12,-40.94967374559385,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1652,False,"{'a': 0.001, 'e': 0.19166619264739126}",25,13,9.5070784008459,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.001, 'e': 0.19147462225590384}",30,13,-24.44887718431124,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1654,False,"{'a': 0.001, 'e': 0.19128324333905458}",25,9,-2.3012732206452586,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1655,False,"{'a': 0.001, 'e': 0.19109205570546464}",20,10,-25.76732235820574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1656,False,"{'a': 0.001, 'e': 0.19090105916394629}",20,10,21.63915046562828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.001, 'e': 0.19071025352350304}",25,8,-9.476680493249688,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1658,False,"{'a': 0.001, 'e': 0.19051963859332918}",25,15,16.47174593477233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.001, 'e': 0.19032921418280985}",25,9,29.37185149545481,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.001, 'e': 0.1901389801015205}",20,12,6.271008768699431,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.001, 'e': 0.18994893615922714}",25,8,-20.330707560243745,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1662,False,"{'a': 0.001, 'e': 0.18975908216588572}",20,6,26.488434719836608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.001, 'e': 0.18956941793164234}",30,11,25.023129662259272,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.001, 'e': 0.18937994326683263}",25,3,38.78517627414941,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.001, 'e': 0.18919065798198204}",20,14,11.612270846368382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.001, 'e': 0.18900156188780515}",20,14,2.737760294450701,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.001, 'e': 0.1888126547952059}",20,14,13.023844828306864,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.001, 'e': 0.1886239365152772}",30,7,-6.086180871030549,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1669,False,"{'a': 0.001, 'e': 0.18843540685930069}",20,13,14.869810211316686,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.001, 'e': 0.1882470656387468}",20,7,17.346803249497988,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.001, 'e': 0.18805891266527416}",25,13,21.351417239280345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.001, 'e': 0.18787094775072993}",30,12,0.6367129105803262,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1673,False,"{'a': 0.001, 'e': 0.18768317070714904}",25,9,29.367581293519482,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.001, 'e': 0.18749558134675456}",20,12,12.267102608278732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.001, 'e': 0.18730817948195702}",25,18,-29.000523057008344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1676,False,"{'a': 0.001, 'e': 0.1871209649253546}",20,0,-61.58250218563737,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1677,False,"{'a': 0.001, 'e': 0.18693393748973264}",25,0,31.97848549909515,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1678,False,"{'a': 0.001, 'e': 0.1867470969880638}",25,5,20.16795309074351,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.001, 'e': 0.18656044323350748}",20,9,11.789283238259035,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.001, 'e': 0.18637397603940997}",30,12,19.042878814622593,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.001, 'e': 0.186187695219304}",20,8,21.804288057370478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.001, 'e': 0.1860016005869088}",25,14,18.759376421032012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.001, 'e': 0.18581569195612965}",20,14,9.154068853663974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
